model,trial_id,source_episode_id,switched,observation,p_minus15,p_flat,p_plus15
autoregressive,test_c7_side-1_episode70201_no_switch,70201,False,29,0.20920448910127762,0.5700476605882241,0.2207478503104984
autoregressive,test_c7_side-1_episode70201_no_switch,70201,False,30,0.20592092271073856,0.5776445344640946,0.2164345428251669
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,1,0.34775703152328136,0.35235930392622133,0.2998836645504973
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,2,0.35560818478326967,0.3833958998325875,0.2609959153841428
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,3,0.3754177590559483,0.4318904943642148,0.1926917465798369
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,4,0.3537274070839648,0.4881064452090179,0.1581661477070174
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,5,0.3097795444428324,0.5333638366607787,0.15685661889638897
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,6,0.29795998610440266,0.5468239047455934,0.15521610915000386
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,7,0.28691092832558224,0.5541406270727367,0.1589484446016812
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,8,0.27880853722787724,0.5573001368822258,0.16389132588989697
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,9,0.2721606211790952,0.5581686230384506,0.1696707557824543
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,10,0.26585233095779615,0.5581033952880698,0.176044273754134
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,11,0.1285475273834522,0.547955455331919,0.3234970172846287
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,12,0.044497319262699064,0.5097406504941911,0.44576203024310984
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,13,0.007008521920675198,0.385402927225218,0.6075885508541068
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,14,0.0005099967852365075,0.1169047871546711,0.8825852160600923
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,15,2.069872917262804e-05,0.007613678793812571,0.9923656224770148
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,16,9.529501381737825e-07,0.00037642819001310025,0.9996226188598488
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,17,2.6615731410708636e-08,3.102557067848496e-05,0.9999689478135901
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,18,1.0659676979620295e-05,0.7638626171101501,0.23612672321287023
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,19,0.7997385850552773,0.20026141494346944,1.2533131335475758e-12
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,20,0.9999524052823326,4.759471655615977e-05,1.1112523678157277e-12
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,21,0.9999881049413315,1.1893836574907416e-05,1.222093633695653e-09
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,22,0.9999665136865592,3.3481390182288104e-05,4.923258423727529e-09
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,23,0.9998437855872239,0.00015621246901785618,1.943758355804704e-09
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,24,0.9980426137769225,0.001956830674373765,5.555487037290477e-07
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,25,0.9994497244675578,0.000550238202296455,3.733014582099069e-08
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,26,0.9993016724798494,0.0006980127274770667,3.147926736101442e-07
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,27,0.9638770448375985,0.03223559498974748,0.0038873601726540524
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,28,0.4882763755762086,0.28048501572590423,0.231238608697887
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,29,0.2894908249624207,0.5147150974988367,0.19579407753874267
autoregressive,test_c7_side-1_episode70201_switch_10,70201,True,30,0.013218109290739218,0.37361961621219436,0.6131622744970665
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,1,0.3526667759119235,0.35379325617903057,0.29353996790904585
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,2,0.31801540248402377,0.42139861663168016,0.260585980884296
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,3,0.2583614602433493,0.5533271360046358,0.18831140375201474
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,4,0.23203618398124434,0.6503066902381643,0.1176571257805913
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,5,0.2037548063421415,0.7023891806268376,0.09385601303102087
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,6,0.1907822974971582,0.7225490320445245,0.08666867045831735
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,7,0.18803009868953682,0.7289220972741252,0.08304780403633799
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,8,0.19098241956711315,0.7285537596293435,0.08046382080354339
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,9,0.19711665613053214,0.7241963195364653,0.07868702433300265
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,10,0.2049814255057469,0.7181135887040596,0.07690498579019349
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,11,0.2130395723266007,0.7107159496897413,0.07624447798365809
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,12,0.22151233632169848,0.7031770032564361,0.07531066042186549
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,13,0.22895963146225956,0.6959049625168294,0.07513540602091111
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,14,0.23537199735394163,0.6895269292167,0.07510107342935828
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,15,0.24104604965301538,0.6848113660251791,0.0741425843218054
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,16,0.24363513566635395,0.6819044017732029,0.07446046256044314
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,17,0.24517561580169236,0.6803328642183457,0.0744915199799618
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,18,0.24518657343936703,0.6805869602373983,0.07422646632323471
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,19,0.24444676580089097,0.6807696799125758,0.07478355428653323
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,20,0.24209352626545388,0.6838486377322105,0.07405783600233559
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,21,0.23711365687485386,0.6882874872550868,0.07459885587005924
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,22,0.2295376110708977,0.6955108832167664,0.07495150571233586
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,23,0.21871472460621702,0.70553213541612,0.07575313997766298
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,24,0.2073298275485267,0.7173132868547508,0.07535688559672252
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,25,0.195278816998024,0.7305124434777683,0.07420873952420755
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,26,0.18785392706987025,0.7405818279129648,0.07156424501716489
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,27,0.17974638668648962,0.7508479456353911,0.06940566767811925
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,28,0.17394137655811875,0.755106830501088,0.07095179294079335
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,29,0.16949270503344196,0.7514751703270245,0.0790321246395335
autoregressive,test_c7_side+1_episode72200_no_switch,72200,False,30,0.15860039211558677,0.7476501311115471,0.09374947677286605
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,1,0.34812250315897364,0.35309646711024606,0.2987810297307803
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,2,0.3155930681693989,0.4187446800362833,0.2656622517943178
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,3,0.26121182892823097,0.5507024640295523,0.1880857070422167
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,4,0.23721192308752811,0.6463040495304433,0.11648402738202848
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,5,0.2086610668872503,0.6990165028357663,0.09232243027698338
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,6,0.19631892522773525,0.7192328271492726,0.08444824762299212
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,7,0.19339810825012083,0.7257054224658757,0.08089646928400356
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,8,0.19631963167582325,0.7256066380596738,0.07807373026450289
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,9,0.2011464849585192,0.721580810037966,0.07727270500351476
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,10,0.20830507828282224,0.7154905100644977,0.07620441165268013
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,11,0.1463565518269902,0.6843636889082823,0.1692797592647276
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,12,0.11049237877992417,0.6548122149094483,0.23469540631062755
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,13,0.08220849513928279,0.6165634869442379,0.3012280179164793
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,14,0.05948717143345023,0.5425361170888422,0.3979767114777076
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,15,0.035860484547496546,0.41844726990183573,0.5456922455506678
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,16,0.01935913358218809,0.29511872153078356,0.6855221448870283
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,17,0.00928714274753405,0.17810702556344968,0.8126058316890162
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,18,0.004519130591287403,0.08765027439271823,0.9078305950159945
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,19,0.9999418635469282,5.8136453057527936e-05,1.4255168762491118e-14
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,20,6.110924102319755e-05,0.002125513862076589,0.9978133768969002
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,21,2.6821686099732437e-05,0.0054596972729968616,0.9945134810409033
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,22,0.013825096149247564,0.00017968701975516012,0.9859952168309973
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,23,4.964551187065349e-08,0.00043974899733967125,0.9995602013571484
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,24,1.0273810514922363e-14,1.7598695586102055e-07,0.9999998240130338
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,25,3.1696329504397e-13,1.8059546478090643e-08,0.9999999819401365
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,26,3.5878553581566135e-06,1.9588354753507372e-05,0.9999768237898883
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,27,2.5613740052743554e-06,0.00014939932173310967,0.9998480393042616
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,28,0.001849881822584012,0.013466666213828875,0.9846834519635871
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,29,0.0003509732776243351,0.011993962682654173,0.9876550640397215
autoregressive,test_c7_side+1_episode72200_switch_10,72200,True,30,0.016563879053984976,0.07878387480051087,0.9046522461455042
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,1,0.32054075242820834,0.3819147764869707,0.297544471084821
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,2,0.31019250864233744,0.4468359625097991,0.2429715288478634
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,3,0.27260383521599896,0.5525475565074788,0.17484860827652215
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,4,0.256535352770888,0.6326818394254035,0.11078280780370847
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,5,0.22286157293327094,0.6843552991833873,0.0927831278833417
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,6,0.20250978107536946,0.7104917831117077,0.08699843581292281
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,7,0.19449175183998801,0.722295729025421,0.08321251913459098
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,8,0.19101240230614366,0.7271721959620079,0.0818154017318484
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,9,0.19249921476034992,0.7270269181551642,0.08047386708448592
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,10,0.1972865541979136,0.7239538777192954,0.0787595680827909
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,11,0.20266674408626817,0.7189400929277399,0.078393162985992
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,12,0.20983037782588337,0.7129790327052107,0.07719058946890599
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,13,0.21733001524337137,0.7058818307441608,0.0767881540124679
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,14,0.22320086092639596,0.69895190391697,0.07784723515663408
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,15,0.22863331979432672,0.6941831072360098,0.07718357296966348
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,16,0.23417610154448387,0.6890298688673849,0.07679402958813128
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,17,0.23791189103056093,0.6848248254730382,0.07726328349640088
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,18,0.2404622012428609,0.6826180112255383,0.07691978753160086
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,19,0.24161365409793656,0.6832786092858221,0.07510773661624136
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,20,0.241706294077047,0.6843135740462749,0.07398013187667815
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,21,0.24060505734937448,0.6872134096329193,0.07218153301770622
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,22,0.2384922787247668,0.6895497291581859,0.07195799211704709
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,23,0.23491911591534603,0.6935970987415323,0.0714837853431217
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,24,0.22826332351787318,0.7002739837994558,0.07146269268267086
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,25,0.22097296463626728,0.7078865491174307,0.0711404862463022
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,26,0.2125877298116462,0.7177372308704953,0.06967503931785832
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,27,0.20829997634552558,0.722845331725448,0.06885469192902645
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,28,0.2016969293567849,0.7297652398532946,0.06853783078992055
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,29,0.19592622700511236,0.7336745912323804,0.07039918176250724
autoregressive,test_c7_side+1_episode72201_no_switch,72201,False,30,0.1880396268756525,0.7303305318878821,0.0816298412364653
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,1,0.31930581898605553,0.3830865963919191,0.29760758462202536
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,2,0.3093754302302045,0.44787492513554,0.24274964463425538
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,3,0.27057535009302713,0.5518976962941606,0.1775269536128123
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,4,0.25728785959935385,0.6319949073976417,0.1107172330030045
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,5,0.22244883570984447,0.6837835195807856,0.09376764470936977
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,6,0.20490712368469494,0.7093362488156864,0.08575662749961871
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,7,0.19526288334841885,0.721781233655064,0.08295588299651717
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,8,0.1923772987502213,0.7264351385901261,0.08118756265965271
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,9,0.19408188489575956,0.7263118239360999,0.07960629116814051
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,10,0.19798423165036816,0.7233684374307313,0.07864733091890068
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,11,0.13322052995770137,0.6910147699507414,0.17576470009155737
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,12,0.09378160534357129,0.6490566565565031,0.25716173809992543
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,13,0.06381658577968649,0.5908565928479386,0.3453268213723751
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,14,0.04125217477862972,0.47802023024838675,0.4807275949729836
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,15,0.020634530237810474,0.3051916174704431,0.6741738522917463
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,16,0.009903962208829149,0.1681262528370511,0.8219697849541198
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,17,0.004890077372294159,0.07928570735781615,0.9158242152698897
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,18,0.0022857156066741773,0.031855656742620156,0.9658586276507055
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,19,0.9999968820774389,3.1179225611197415e-06,1.702167836910466e-17
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,20,0.0007826861729508838,0.007790457347611194,0.9914268564794378
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,21,4.096944544991879e-05,0.007051430791613894,0.9929075997629361
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,22,0.011825936707520851,0.0007613578786203434,0.9874127054138588
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,23,2.8757223249979465e-09,0.00021423646679501375,0.9997857606574826
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,24,1.1111991855927252e-15,7.159512309963851e-08,0.9999999284048758
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,25,5.542266270070792e-14,9.296404852014215e-09,0.9999999907035397
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,26,3.9074230648122166e-08,2.9082436609070723e-06,0.9999970526821084
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,27,2.1287062744220848e-07,6.924004716248745e-05,0.99993054708221
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,28,7.921695478880038e-07,0.0004966605909089302,0.9995025472395432
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,29,0.0023990976471572473,0.03788572095731912,0.9597151813955236
autoregressive,test_c7_side+1_episode72201_switch_10,72201,True,30,0.001980300690938255,0.056594076774113114,0.9414256225349487
cvae,test_c1_side-1_episode10200_no_switch,10200,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
cvae,test_c1_side-1_episode10200_no_switch,10200,False,1,0.001165103029584215,0.996515633087707,0.0023192638827088156
cvae,test_c1_side-1_episode10200_no_switch,10200,False,2,0.0003761519073203308,0.9988177783137289,0.0008060697789507846
cvae,test_c1_side-1_episode10200_no_switch,10200,False,3,0.0022538848248068928,0.9946799472331748,0.003066167942018359
cvae,test_c1_side-1_episode10200_no_switch,10200,False,4,0.012808799541420777,0.9801212851906913,0.007069915267888019
cvae,test_c1_side-1_episode10200_no_switch,10200,False,5,0.011096881978301994,0.9765372265927925,0.012365891428905458
cvae,test_c1_side-1_episode10200_no_switch,10200,False,6,0.027282191504814337,0.949202238813625,0.02351556968156066
cvae,test_c1_side-1_episode10200_no_switch,10200,False,7,0.04164681124597762,0.9171372504081695,0.041215938345852896
cvae,test_c1_side-1_episode10200_no_switch,10200,False,8,0.0541733519061615,0.8858176356009257,0.06000901249291284
cvae,test_c1_side-1_episode10200_no_switch,10200,False,9,0.0646217874268693,0.8592012768241928,0.07617693574893786
cvae,test_c1_side-1_episode10200_no_switch,10200,False,10,0.07271633780025043,0.83559599429917,0.09168766790057961
cvae,test_c1_side-1_episode10200_no_switch,10200,False,11,0.08041804117896996,0.8105551250218263,0.10902683379920375
cvae,test_c1_side-1_episode10200_no_switch,10200,False,12,0.08450125522219717,0.7929858537581231,0.12251289101967963
cvae,test_c1_side-1_episode10200_no_switch,10200,False,13,0.08336701559821194,0.7811816648874245,0.13545131951436354
cvae,test_c1_side-1_episode10200_no_switch,10200,False,14,0.08503523089311636,0.7694324914218594,0.14553227768502414
cvae,test_c1_side-1_episode10200_no_switch,10200,False,15,0.08091837955739326,0.7692451142811709,0.14983650616143593
cvae,test_c1_side-1_episode10200_no_switch,10200,False,16,0.0829070574834033,0.7694503328385213,0.1476426096780754
cvae,test_c1_side-1_episode10200_no_switch,10200,False,17,0.0825952027515407,0.7779001119543262,0.13950468529413318
cvae,test_c1_side-1_episode10200_no_switch,10200,False,18,0.08141209432157029,0.7900835366217309,0.12850436905669882
cvae,test_c1_side-1_episode10200_no_switch,10200,False,19,0.08063294716315447,0.8071020918519496,0.11226496098489594
cvae,test_c1_side-1_episode10200_no_switch,10200,False,20,0.08070585901521203,0.8231210428715129,0.09617309811327511
cvae,test_c1_side-1_episode10200_no_switch,10200,False,21,0.08138443680648574,0.8478783928881961,0.07073717030531824
cvae,test_c1_side-1_episode10200_no_switch,10200,False,22,0.08407228935289474,0.8615756804074287,0.05435203023967651
cvae,test_c1_side-1_episode10200_no_switch,10200,False,23,0.09088255598138262,0.8720667413650289,0.03705070265358847
cvae,test_c1_side-1_episode10200_no_switch,10200,False,24,0.10453608145736586,0.8697742510715942,0.02568966747103994
cvae,test_c1_side-1_episode10200_no_switch,10200,False,25,0.1192406256290816,0.8623179767591701,0.018441397611748237
cvae,test_c1_side-1_episode10200_no_switch,10200,False,26,0.14050275007411872,0.8421165509690804,0.017380698956800906
cvae,test_c1_side-1_episode10200_no_switch,10200,False,27,0.1559643507985878,0.8211973191933513,0.022838330008060827
cvae,test_c1_side-1_episode10200_no_switch,10200,False,28,0.1693640649149781,0.809014921323123,0.021621013761898896
cvae,test_c1_side-1_episode10200_no_switch,10200,False,29,0.18153677688722972,0.8044712498061076,0.013991973306662651
cvae,test_c1_side-1_episode10200_no_switch,10200,False,30,0.20224163106158258,0.7858053781575949,0.01195299078082243
cvae,test_c1_side-1_episode10200_switch_10,10200,True,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
cvae,test_c1_side-1_episode10200_switch_10,10200,True,1,0.0010782566690641531,0.9968950198363599,0.0020267234945760557
cvae,test_c1_side-1_episode10200_switch_10,10200,True,2,0.0003672195235026528,0.998881679183247,0.0007511012932503114
cvae,test_c1_side-1_episode10200_switch_10,10200,True,3,0.002036290077672774,0.9949554718920259,0.003008238030301301
cvae,test_c1_side-1_episode10200_switch_10,10200,True,4,0.011336837958902456,0.9812720341938971,0.0073911278472004694
cvae,test_c1_side-1_episode10200_switch_10,10200,True,5,0.010452516440656872,0.9766722578736905,0.012875225685652669
cvae,test_c1_side-1_episode10200_switch_10,10200,True,6,0.026039556866334128,0.9505369396537129,0.023423503479953003
cvae,test_c1_side-1_episode10200_switch_10,10200,True,7,0.04091127657161014,0.918967311288159,0.0401214121402308
cvae,test_c1_side-1_episode10200_switch_10,10200,True,8,0.05389432672990729,0.8875012516567209,0.058604421613371795
cvae,test_c1_side-1_episode10200_switch_10,10200,True,9,0.06271023687450718,0.8607243568770792,0.07656540624841358
cvae,test_c1_side-1_episode10200_switch_10,10200,True,10,0.07232176844967578,0.8345881236624643,0.09309010788785994
cvae,test_c1_side-1_episode10200_switch_10,10200,True,11,0.01020704726181485,0.7467069284341078,0.2430860243040774
cvae,test_c1_side-1_episode10200_switch_10,10200,True,12,0.0007248812635373233,0.7000430761907507,0.29923204254571195
cvae,test_c1_side-1_episode10200_switch_10,10200,True,13,2.783214163454292e-05,0.4679619905641957,0.5320101772941697
cvae,test_c1_side-1_episode10200_switch_10,10200,True,14,1.0268858809049912e-07,0.038373819723870085,0.9616260775875419
cvae,test_c1_side-1_episode10200_switch_10,10200,True,15,1.87425457450323e-11,9.22897516159303e-05,0.9999077102296415
cvae,test_c1_side-1_episode10200_switch_10,10200,True,16,4.0193768685712254e-15,3.369828249934914e-06,0.999996630171746
cvae,test_c1_side-1_episode10200_switch_10,10200,True,17,5.425654741709579e-20,2.8760514611516163e-08,0.9999999712394854
cvae,test_c1_side-1_episode10200_switch_10,10200,True,18,2.1891177374019867e-39,2.4846600720018487e-13,0.9999999999997515
cvae,test_c1_side-1_episode10200_switch_10,10200,True,19,2.223124913885463e-19,0.9999999999999751,2.4895872384768397e-14
cvae,test_c1_side-1_episode10200_switch_10,10200,True,20,1.0235370134745792e-11,0.9993990172067505,0.0006009827830140639
cvae,test_c1_side-1_episode10200_switch_10,10200,True,21,1.965087369555777e-05,0.9999803491263044,1.193410755029808e-17
cvae,test_c1_side-1_episode10200_switch_10,10200,True,22,0.9999960841983401,3.915801659962954e-06,7.444533178624957e-37
cvae,test_c1_side-1_episode10200_switch_10,10200,True,23,0.9999986775422489,1.3224577511771334e-06,1.4512825834722975e-29
cvae,test_c1_side-1_episode10200_switch_10,10200,True,24,0.4293929139079031,0.5706070860920806,1.6337552851035222e-14
cvae,test_c1_side-1_episode10200_switch_10,10200,True,25,0.9436801883931792,0.056319811606820765,1.819320914005704e-17
cvae,test_c1_side-1_episode10200_switch_10,10200,True,26,0.9999913499299651,8.65007003495491e-06,1.975853627184979e-21
cvae,test_c1_side-1_episode10200_switch_10,10200,True,27,0.9999999930548122,6.94518773673414e-09,2.081923399261533e-24
cvae,test_c1_side-1_episode10200_switch_10,10200,True,28,0.9999995019746727,4.980253273216482e-07,2.225892625486425e-18
cvae,test_c1_side-1_episode10200_switch_10,10200,True,29,0.9999983620234713,1.637976509029082e-06,1.9762816510486524e-14
cvae,test_c1_side-1_episode10200_switch_10,10200,True,30,0.9999887972669838,1.1202715645506743e-05,1.7370720109647953e-11
cvae,test_c1_side-1_episode10201_no_switch,10201,False,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
cvae,test_c1_side-1_episode10201_no_switch,10201,False,1,0.0013300022316662938,0.99657185574522,0.002098142023113769
cvae,test_c1_side-1_episode10201_no_switch,10201,False,2,0.0008972944260771817,0.9979913936321057,0.0011113119418171217
cvae,test_c1_side-1_episode10201_no_switch,10201,False,3,0.0022914785040633752,0.9941670513636068,0.003541470132329851
cvae,test_c1_side-1_episode10201_no_switch,10201,False,4,0.008970208841705875,0.9863273256611417,0.00470246549715248
cvae,test_c1_side-1_episode10201_no_switch,10201,False,5,0.008043178147970145,0.9842419948867813,0.007714826965248426
cvae,test_c1_side-1_episode10201_no_switch,10201,False,6,0.023382220097212643,0.9545635391597643,0.02205424074302304
cvae,test_c1_side-1_episode10201_no_switch,10201,False,7,0.036488208028400804,0.9193041605516207,0.044207631419978466
cvae,test_c1_side-1_episode10201_no_switch,10201,False,8,0.04637992833484065,0.8876689555386073,0.06595111612655202
cvae,test_c1_side-1_episode10201_no_switch,10201,False,9,0.05493520910168683,0.857816263285594,0.08724852761271927
cvae,test_c1_side-1_episode10201_no_switch,10201,False,10,0.06164822402617746,0.8291739457777249,0.1091778301960976
cvae,test_c1_side-1_episode10201_no_switch,10201,False,11,0.067479724912462,0.8031242699835321,0.12939600510400584
cvae,test_c1_side-1_episode10201_no_switch,10201,False,12,0.06988447277842014,0.7841590480210889,0.14595647920049082
cvae,test_c1_side-1_episode10201_no_switch,10201,False,13,0.0755455939708649,0.7644643798702165,0.15999002615891858
cvae,test_c1_side-1_episode10201_no_switch,10201,False,14,0.07479518947073957,0.7548728466170439,0.17033196391221647
cvae,test_c1_side-1_episode10201_no_switch,10201,False,15,0.08080671276629678,0.7442529564562149,0.1749403307774883
cvae,test_c1_side-1_episode10201_no_switch,10201,False,16,0.08176393851299645,0.7517316010476428,0.16650446043936065
